Date,Index
1985-04-29,3.7225814453595882
1985-04-30,3.74448730685603
1985-05-01,3.7518985264919373
1985-05-02,3.6758706546539894
1985-05-03,3.718181750411744
1985-05-06,3.7828843540721353
1985-05-07,3.7956335962667076
1985-05-08,3.78709868789038
1985-05-09,3.9153782943474096
1985-05-10,3.9796385401059124
1985-05-13,3.9649716877536036
1985-05-14,3.9428341625233387
1985-05-15,3.937226300261355
1985-05-16,4.012329544631713
1985-05-17,4.0093433732409025
1985-05-20,4.034180266726968
1985-05-21,4.064591674568186
1985-05-22,4.021053104376285
1985-05-23,4.020953262494993
1985-05-24,3.9500826515188967
1985-05-28,3.8903430103591585
1985-05-29,3.9083138471052488
1985-05-30,3.915258962640393
1985-05-31,3.935231738597118
1985-06-03,3.9194399479309308
1985-06-04,3.946919216583641
1985-06-05,3.9701039707296317
1985-06-06,3.9819838402775685
1985-06-07,4.042001139173066
1985-06-10,3.9869801571872956
1985-06-11,4.133520765032539
1985-06-12,4.054595164845932
1985-06-13,4.000230383561881
1985-06-14,4.030683852328238
1985-06-17,3.9973690091630387
1985-06-18,4.010027037378689
1985-06-19,4.05890678018188
1985-06-20,4.007283026776465
1985-06-21,4.026757730240294
1985-06-24,4.06072770336265
1985-06-25,4.045980749020871
1985-06-26,4.074438266600069
1985-06-27,4.08416144428993
1985-06-28,4.066775031562013
1985-07-01,3.9925039918569345
1985-07-02,3.979317246582838
1985-07-03,4.010104683720385
1985-07-05,3.983270170291802
1985-07-08,3.974681938363407
1985-07-09,3.9723544880241457
1985-07-10,3.9854353955938695
1985-07-11,3.9980580169183098
1985-07-12,3.978419842661564
1985-07-15,4.01848599597213
1985-07-16,4.058167128935992
1985-07-17,4.096918933174936
1985-07-18,4.161141943637471
1985-07-19,4.24491608010617
1985-07-22,4.3408077958065
1985-07-23,4.352126799343684
1985-07-24,4.264658269389477
1985-07-25,4.210400586446578
1985-07-26,4.114450984122781
1985-07-29,3.9394940920958774
1985-07-30,3.7556064179364554
1985-07-31,3.8943239766458335
1985-08-01,3.9108812759556733
1985-08-02,3.9962485546420132
1985-08-05,4.002997237860722
1985-08-06,3.9560366740127284
1985-08-07,3.850966491848197
1985-08-08,3.8601475382863066
1985-08-09,3.855808679355205
1985-08-12,3.7536153838213755
1985-08-13,3.7644375357982955
1985-08-14,3.760801357940398
1985-08-15,3.7645678658747515
1985-08-16,3.746141008780003
1985-08-19,3.807835692449778
1985-08-20,3.799237167470702
1985-08-21,3.923463738749096
1985-08-22,3.8994458968235195
1985-08-23,3.8919970510485387
1985-08-26,3.867267188567028
1985-08-27,3.8937980210584087
1985-08-28,3.886591382458613
1985-08-29,3.8765828810731904
1985-08-30,3.894302050631804
1985-09-03,3.869919335517095
1985-09-04,3.8676783664329535
1985-09-05,3.8862997395259677
1985-09-06,3.8443461806753376
1985-09-09,3.8946754905753385
1985-09-10,3.8490664153629757
1985-09-11,3.8444391748311064
1985-09-12,3.7754729872343793
1985-09-13,3.7111538377673243
1985-09-16,3.661583971236663
1985-09-17,3.579100835081809
1985-09-18,3.541394479664434
1985-09-19,3.6388711897463675
1985-09-20,3.7733641226575187
1985-09-23,3.7372406170068695
1985-09-24,3.7192642198034545
1985-09-25,3.666015426035235
1985-09-26,3.655548674888843
1985-09-30,3.605660257099193
1985-10-01,3.6237267606585926
1985-10-02,3.6732315497712715
1985-10-03,3.6633486836326705
1985-10-04,3.6694759544722073
1985-10-07,3.6667900970909377
1985-10-08,3.6328834493881694
1985-10-09,3.665501635621246
1985-10-10,3.683020762231153
1985-10-11,3.7089095577537647
1985-10-14,3.7165956870594528
1985-10-15,3.7758289241984966
1985-10-16,3.8375117949011646
1985-10-17,3.843721515683913
1985-10-18,3.8295287591356026
1985-10-21,3.8416152061583015
1985-10-22,3.8197346747234273
1985-10-23,3.8746022405488763
1985-10-24,3.8250934321800125
1985-10-25,3.7841762041553633
1985-10-28,3.767700075418543
1985-10-29,3.734362360835711
1985-10-30,3.7333539152290554
1985-10-31,3.698849553384593
1985-11-01,3.7039763027250903
1985-11-04,3.671311604413157
1985-11-05,3.6542654536473096
1985-11-06,3.6595111453367792
1985-11-07,3.7514860176262586
1985-11-08,3.7666889772428114
1985-11-11,3.837855393946472
1985-11-12,4.00863817252398
1985-11-13,3.9906633435145213
1985-11-14,4.032027894090565
1985-11-15,4.067293925603389
1985-11-18,4.041830865145075
1985-11-19,4.059508350606704
1985-11-20,4.041959752654994
1985-11-21,4.103474807696848
1985-11-22,4.071845149719588
1985-11-25,4.0349050661320955
1985-11-26,4.046069064864854
1985-11-27,4.030477257688487
1985-11-29,3.984810523682394
1985-12-02,3.965859573187027
1985-12-03,3.9710026679200707
1985-12-04,4.012078346178191
1985-12-05,4.007670969164936
1985-12-06,3.9614213216540906
1985-12-09,3.9439039017304536
1985-12-10,3.9789361137856254
1985-12-11,4.022019419720363
1985-12-12,4.07934292625164
1985-12-13,4.197083031667189
1985-12-16,4.207727731525727
1985-12-17,4.240600423650386
1985-12-18,4.2140483301132585
1985-12-19,4.185607362890476
1985-12-20,4.173762004761584
1985-12-23,4.127740731447739
1985-12-24,4.082962892319993
1985-12-26,4.100931515938072
1985-12-27,4.177532842991569
1985-12-30,4.216973370403717
1985-12-31,4.190378467830186
1986-01-02,4.259792374735035
1986-01-03,4.2566990443735016
1986-01-06,4.244339910430707
1986-01-07,4.287510953426945
1986-01-08,4.297792845692111
1986-01-09,4.298375039646314
1986-01-10,4.231481986097152
1986-01-13,4.133825111472968
1986-01-14,4.178930701458723
1986-01-15,4.16579801851414
1986-01-16,4.132069700548604
1986-01-17,4.084301285705121
1986-01-20,4.083974269155608
1986-01-21,3.9740564006602597
1986-01-22,3.971594824642728
1986-01-23,3.99952812634635
1986-01-24,3.955074722690033
1986-01-27,4.047869177419043
1986-01-28,4.0168564886954155
1986-01-29,4.01001685572161
1986-01-30,4.040408536725851
1986-01-31,4.139306641092642
1986-02-03,4.174245864500061
1986-02-04,4.272990450107093
1986-02-05,4.272058459005592
1986-02-06,4.376621399320134
1986-02-07,4.447843098087535
1986-02-10,4.422032443886143
1986-02-11,4.387424999602267
1986-02-12,4.447022984452264
1986-02-13,4.4442449897974825
1986-02-14,4.447466904788975
1986-02-18,4.506263134071151
1986-02-19,4.572335256021589
1986-02-20,4.566620688077797
1986-02-21,4.585717225446425
1986-02-24,4.495612074125367
1986-02-25,4.522142100959569
1986-02-26,4.484445539772857
1986-02-27,4.462564744366626
1986-02-28,4.547655540165269
1986-03-03,4.521728109426691
1986-03-04,4.5249357547038995
1986-03-05,4.714246704739866
1986-03-06,4.933889797461703
1986-03-07,5.081798239786962
1986-03-10,5.168215194484006
1986-03-11,5.276470241034849
1986-03-12,5.323415366211813
1986-03-13,5.3141536071125355
1986-03-14,5.320861787209717
1986-03-17,5.2394660780603095
1986-03-18,5.1478939766982705
1986-03-19,4.983003708473026
1986-03-20,5.006808079951863
1986-03-21,5.01446408771301
1986-03-24,4.987749286770255
1986-03-25,5.027279108091052
1986-03-26,5.082227421952761
1986-03-27,5.3195983107326255
1986-03-31,5.108082899211478
1986-04-01,5.026372969969219
1986-04-02,5.20037112591594
1986-04-03,5.221630911567438
1986-04-04,5.003183399216968
1986-04-07,4.960072728479593
1986-04-08,5.112900189090285
1986-04-09,5.031647128736919
1986-04-10,5.1077072428979635
1986-04-11,5.126400946135796
1986-04-14,5.163390909166137
1986-04-15,5.130830120399697
1986-04-16,5.082342363709054
1986-04-17,5.1394299300890225
1986-04-18,5.15561253159412
1986-04-21,5.06223119816101
1986-04-22,4.982868336581239
1986-04-23,5.0101801755733995
1986-04-24,5.204273444519458
1986-04-25,5.179322888601595
1986-04-28,5.301722127992468
1986-04-29,5.314961881203266
1986-04-30,5.258834024022743
1986-05-01,5.155382235332043
1986-05-02,4.993532334453251
1986-05-05,5.10034445448043
1986-05-06,5.098172606827239
1986-05-07,5.118115027814782
1986-05-08,5.130207084372015
1986-05-09,5.164951355078436
1986-05-12,5.115471014039777
1986-05-13,5.096221490334612
1986-05-14,5.125688776452431
1986-05-15,5.083768067324807
1986-05-16,5.149056425658911
1986-05-19,5.164683667568006
1986-05-20,5.231777239978568
1986-05-21,5.222338242171727
1986-05-22,5.358756841685915
1986-05-23,5.415589466952005
1986-05-27,5.534862403300314
1986-05-28,5.515174930009843
1986-05-29,5.626932326195801
1986-05-30,5.690387513349785
1986-06-02,5.574749822752809
1986-06-03,5.621219081044906
1986-06-04,5.571206288355555
1986-06-05,5.567005426914416
1986-06-06,5.609824799466862
1986-06-09,5.547903420230764
1986-06-10,5.5266048805820045
1986-06-11,5.473853143436218
1986-06-12,5.4949427308535626
1986-06-13,5.689952924700179
1986-06-16,5.616895564440719
1986-06-17,5.644483036877903
1986-06-18,5.649409969216612
1986-06-19,5.708406893035175
1986-06-20,5.720106361091673
1986-06-23,5.745463066760097
1986-06-24,5.667642563293724
1986-06-25,5.637947642763644
1986-06-26,5.699427726867527
1986-06-27,5.624704800156837
1986-06-30,5.67225737332687
1986-07-01,5.7155550081358815
1986-07-02,5.714156940387166
1986-07-03,5.6965413571728805
1986-07-07,5.4938146676546324
1986-07-08,5.249825562768173
1986-07-09,5.327369626994756
1986-07-10,5.305974490192843
1986-07-11,5.305631816324501
1986-07-14,5.1362731649392
1986-07-15,5.032380195169037
1986-07-16,5.166868622610812
1986-07-17,5.10614838222045
1986-07-18,5.147325565372219
1986-07-21,5.129414672183496
1986-07-22,5.235965634464952
1986-07-23,5.371155770273326
1986-07-24,5.36260331413134
1986-07-25,5.467671741031767
1986-07-28,5.348149682187682
1986-07-29,5.444588967966336
1986-07-30,5.416682159389968
1986-07-31,5.374261946724539
1986-08-01,5.353767570790517
1986-08-04,5.3139091440865105
1986-08-05,5.373401694015993
1986-08-06,5.2923505475333705
1986-08-07,5.236247937986651
1986-08-08,5.27284009118258
1986-08-11,5.36428195114511
1986-08-12,5.368894169709509
1986-08-13,5.435989827260223
1986-08-14,5.52070575630078
1986-08-15,5.488520882029002
1986-08-18,5.518022186851562
1986-08-19,5.500370781615075
1986-08-20,5.435676526287988
1986-08-21,5.466467375093538
1986-08-22,5.3622651944101065
1986-08-25,5.370939002091016
1986-08-26,5.431666804291712
1986-08-27,5.383598614764866
1986-08-28,5.318376217487339
1986-08-29,5.27312536856966
1986-09-02,5.253238514639181
1986-09-03,5.231600865027746
1986-09-04,5.310500130414699
1986-09-05,5.199413704616898
1986-09-08,5.157011432438161
1986-09-09,5.061857198800849
1986-09-10,4.924158704154829
1986-09-11,4.670331540326297
1986-09-12,4.710833504795775
1986-09-15,4.69626846887272
1986-09-16,4.680378668322297
1986-09-17,4.679352234968643
1986-09-18,4.706842259327077
1986-09-19,4.589749403771394
1986-09-22,4.732005058455045
1986-09-23,4.683314368247322
1986-09-24,4.831931743883848
1986-09-25,4.718154362578007
1986-09-26,4.758901626914559
1986-09-29,4.722229016888837
1986-09-30,4.779056766210823
1986-10-01,4.871239126679841
1986-10-02,4.892809878895358
1986-10-03,4.911862431726908
1986-10-06,4.942080547742742
1986-10-07,4.985658975149787
1986-10-08,5.091872743073828
1986-10-09,5.157132631845851
1986-10-10,5.096629626751753
1986-10-13,5.0726799415519155
1986-10-14,5.083414247275295
1986-10-15,5.150582858134767
1986-10-16,5.111069606430594
1986-10-17,5.011676630406784
1986-10-20,5.033348919393077
1986-10-21,5.010835370271693
1986-10-22,4.9917528118138765
1986-10-23,5.026888852111146
1986-10-24,5.002169756119075
1986-10-27,5.060132394362987
1986-10-28,5.09385789469659
1986-10-29,5.023013123643752
1986-10-30,5.030745595861908
1986-10-31,5.04433903544939
1986-11-03,5.067488646688533
1986-11-04,5.035812508205778
1986-11-05,5.026888147004599
1986-11-06,4.9990635482520585
1986-11-07,4.994269707935551
1986-11-10,5.005706775642134
1986-11-11,4.97210695684103
1986-11-12,4.961970985964648
1986-11-13,4.958165750515965
1986-11-14,5.049398718536909
1986-11-17,4.947939731897502
1986-11-18,4.833159224618314
1986-11-19,4.824406953921461
1986-11-20,4.956466129706348
1986-11-21,4.9725416642961235
1986-11-24,4.959741832731986
1986-11-25,4.946219458556929
1986-11-26,4.898150056020464
1986-11-28,4.843683643357586
1986-12-01,4.84383275303831
1986-12-02,4.876883282823068
1986-12-03,4.894911776046
1986-12-04,4.8967905722951315
1986-12-05,4.922491615119204
1986-12-08,4.860633378510114
1986-12-09,4.842888929706527
1986-12-10,4.968412293703169
1986-12-11,4.918466857348893
1986-12-12,4.9185411066253355
1986-12-15,4.921163061206501
1986-12-16,5.087246183074012
1986-12-17,5.027504467128366
1986-12-18,4.996238722703666
1986-12-19,5.136803156803394
1986-12-22,5.094236200535272
1986-12-23,4.983836513122684
1986-12-24,4.950080714095334
1986-12-26,4.989707747805969
1986-12-29,4.909507062699486
1986-12-30,4.927347493767945
1986-12-31,4.954750543463381
1987-01-02,4.949919064627043
1987-01-05,5.097459278564764
1987-01-06,5.05352306953132
1987-01-07,5.0978341104382485
1987-01-08,5.276473908803792
1987-01-09,5.237996535371096
1987-01-12,5.312856178280633
1987-01-13,5.2383361565815285
1987-01-14,5.2782638953443985
1987-01-15,5.314242741021015
1987-01-16,5.206173331985768
1987-01-19,5.26045045520433
1987-01-20,5.2491272254427415
1987-01-21,5.23014433425265
1987-01-22,5.394446952466474
1987-01-23,5.280654341121335
1987-01-26,5.2812829879555085
1987-01-27,5.324414337444182
1987-01-28,5.381095469003466
1987-01-29,5.443126109498486
1987-01-30,5.485703141426958
1987-02-02,5.506406300399209
1987-02-03,5.645512058775257
1987-02-04,5.750523544459526
1987-02-05,6.057995958534583
1987-02-06,6.014438150347463
1987-02-09,6.014784472769562
1987-02-10,5.998244808095227
1987-02-11,6.066081927455896
1987-02-12,6.05702815256565
1987-02-13,6.19348149737133
1987-02-17,6.293313943769618
1987-02-18,6.250705160223986
1987-02-19,6.289440112173606
1987-02-20,6.182630108079165
1987-02-23,6.1062748181164075
1987-02-24,6.1869752096951505
1987-02-25,6.170643614659696
1987-02-26,6.177865211860741
1987-02-27,6.020200947796078
1987-03-02,6.067667704684407
1987-03-03,5.967268531706636
1987-03-04,6.037828861017036
1987-03-05,6.029698714509255
1987-03-06,6.06624998427616
1987-03-09,5.940659045847052
1987-03-10,5.994599081878778
1987-03-11,6.0042679232516
1987-03-12,5.983602960203989
1987-03-13,5.978597469687557
1987-03-16,5.877003499595563
1987-03-17,5.941477564727525
1987-03-18,5.920862878135605
