,Date,Open,High,Low,Close,Adj Close,Volume
0,2022-04-22,88.33000183105469,88.3499984741211,85.58000183105469,85.73999786376953,83.76242065429688,9412100
1,2022-04-25,84.83000183105469,85.72000122070312,83.13999938964844,85.5,83.52794647216797,13343900
2,2022-04-26,85.87999725341797,86.36000061035156,84.13999938964844,84.18000030517578,82.2384033203125,10540700
3,2022-04-27,84.94000244140625,86.38999938964844,84.66999816894531,85.41999816894531,83.44979858398438,13024600
4,2022-04-28,85.83999633789062,87.06999969482422,84.38999938964844,86.7699966430664,84.7686538696289,10351500
5,2022-04-29,87.05000305175781,87.7699966430664,84.81999969482422,85.02999877929688,83.06878662109375,10632800
6,2022-05-02,85.13999938964844,85.5,83.12999725341797,84.7699966430664,82.81478881835938,16419100
7,2022-05-03,84.83000183105469,86.19999694824219,84.66000366210938,85.72000122070312,83.74287414550781,11422500
8,2022-05-04,86.27999877929688,88.55999755859375,85.48999786376953,88.5,86.45875549316406,14905600
9,2022-05-05,87.87999725341797,88.16999816894531,84.83000183105469,85.76000213623047,83.7819595336914,12271800
10,2022-05-06,85.08000183105469,85.08000183105469,83.12999725341797,84.52999877929688,82.58031463623047,14357700
11,2022-05-09,82.98999786376953,83.73999786376953,81.62999725341797,81.86000061035156,79.97190856933594,13940700
12,2022-05-10,83.22000122070312,83.44000244140625,80.37999725341797,81.3499984741211,79.47367095947266,17015100
13,2022-05-11,81.58000183105469,83.56999969482422,81.20999908447266,81.38999938964844,79.51274871826172,16918300
14,2022-05-12,80.54000091552734,82.05000305175781,79.76000213623047,81.23999786376953,79.36620330810547,13229100
15,2022-05-13,81.88999938964844,83.30999755859375,81.88999938964844,82.48999786376953,80.58737182617188,8647600
16,2022-05-16,82.13999938964844,83.0,81.38999938964844,82.33999633789062,80.44083404541016,8346300
17,2022-05-17,84.19000244140625,84.80000305175781,83.33999633789062,84.66999816894531,82.71708679199219,7568700
18,2022-05-18,83.86000061035156,84.05000305175781,81.69000244140625,82.04000091552734,80.14775085449219,6966200
19,2022-05-19,81.5,83.58999633789062,81.4000015258789,82.62000274658203,80.7143783569336,8097500
20,2022-05-20,83.43000030517578,83.75,80.62000274658203,82.41999816894531,80.51898956298828,8057200
21,2022-05-23,83.47000122070312,84.12999725341797,82.9000015258789,83.93000030517578,81.99417114257812,6380100
22,2022-05-24,83.6500015258789,83.73999786376953,82.0199966430664,83.44999694824219,81.52523803710938,7029800
23,2022-05-25,83.12999725341797,84.18000030517578,82.83999633789062,83.81999969482422,81.88670349121094,5535700
24,2022-05-26,84.4000015258789,85.79000091552734,84.23999786376953,85.36000061035156,83.39117431640625,5536500
25,2022-05-27,86.08000183105469,87.38999938964844,85.94000244140625,87.36000061035156,85.34505462646484,6794400
26,2022-05-31,86.54000091552734,86.86000061035156,85.73999786376953,86.02999877929688,84.04572296142578,9245400
27,2022-06-01,86.16999816894531,86.44000244140625,84.33999633789062,85.16999816894531,83.20555877685547,7175000
28,2022-06-02,86.08000183105469,87.5199966430664,85.88999938964844,87.5199966430664,85.50135803222656,6525400
29,2022-06-03,86.73999786376953,87.36000061035156,86.36000061035156,86.66999816894531,84.67096710205078,5325600
30,2022-06-06,87.30999755859375,87.83999633789062,87.0199966430664,87.48999786376953,85.47205352783203,5592000
31,2022-06-07,86.75,88.2300033569336,86.5199966430664,88.12000274658203,86.0875244140625,6205700
32,2022-06-08,87.20999908447266,87.94999694824219,86.0999984741211,86.29000091552734,84.29973602294922,4237800
33,2022-06-09,85.62999725341797,85.91999816894531,84.22000122070312,84.25,82.3067855834961,5406300
34,2022-06-10,82.62000274658203,82.76000213623047,81.55999755859375,81.66999816894531,79.78628540039062,8334200
35,2022-06-13,79.58000183105469,79.76000213623047,78.0199966430664,78.4800033569336,76.66986846923828,10410200
36,2022-06-14,78.45999908447266,78.93000030517578,77.2699966430664,77.87999725341797,76.08370971679688,7850400
37,2022-06-15,78.87000274658203,78.97000122070312,76.44000244140625,77.86000061035156,76.06417083740234,10429700
38,2022-06-16,75.7300033569336,75.9800033569336,74.41000366210938,75.05000305175781,73.31898498535156,9284700
39,2022-06-17,74.94000244140625,75.45999908447266,73.62000274658203,74.91999816894531,73.19197845458984,12509800
40,2022-06-21,75.56999969482422,75.87999725341797,74.94999694824219,75.52999877929688,74.29863739013672,5616600
41,2022-06-22,73.9000015258789,75.29000091552734,73.69000244140625,74.55999755859375,73.34445190429688,8032400
42,2022-06-23,74.26000213623047,74.68000030517578,72.7699966430664,73.54000091552734,72.34107971191406,9467400
43,2022-06-24,74.04000091552734,76.4800033569336,73.95999908447266,76.45999908447266,75.2134780883789,11247500
44,2022-06-27,76.4000015258789,76.66000366210938,75.5999984741211,75.83000183105469,74.59375,6791900
45,2022-06-28,76.27999877929688,76.98999786376953,74.9000015258789,75.0199966430664,73.79694366455078,4923200
46,2022-06-29,75.16000366210938,75.29000091552734,73.70999908447266,74.4800033569336,73.26576232910156,5297400
47,2022-06-30,73.31999969482422,74.27999877929688,72.58000183105469,73.5999984741211,72.40009307861328,6930000
48,2022-07-01,72.98999786376953,74.2300033569336,72.19000244140625,74.12000274658203,72.91162872314453,8217100
49,2022-07-05,72.16999816894531,72.63999938964844,71.11000061035156,72.62999725341797,71.44591522216797,9706500
50,2022-07-06,72.55000305175781,73.30000305175781,71.76000213623047,73.08999633789062,71.8984146118164,8301000
51,2022-07-07,73.98999786376953,74.5,73.52999877929688,73.73999786376953,72.53781127929688,4948600
52,2022-07-08,73.8499984741211,73.97000122070312,72.62999725341797,73.0199966430664,71.82955169677734,4091300
53,2022-07-11,72.27999877929688,73.1500015258789,72.1500015258789,72.81999969482422,71.63282012939453,4143800
54,2022-07-12,72.51000213623047,73.63999938964844,72.41999816894531,72.68000030517578,71.49510192871094,6803400
55,2022-07-13,71.48999786376953,72.68000030517578,71.12999725341797,72.26000213623047,71.08195495605469,9999400
56,2022-07-14,70.91000366210938,70.98999786376953,69.9800033569336,70.93000030517578,69.77362823486328,7506200
57,2022-07-15,72.08000183105469,72.29000091552734,71.16000366210938,72.04000091552734,70.86553955078125,5167000
58,2022-07-18,72.9800033569336,73.31999969482422,71.94000244140625,72.20999908447266,71.03276062011719,3766700
59,2022-07-19,73.01000213623047,74.58000183105469,72.93000030517578,74.41000366210938,73.1968994140625,5642400
60,2022-07-20,74.30999755859375,74.87000274658203,73.98999786376953,74.54000091552734,73.32477569580078,4691700
61,2022-07-21,74.41000366210938,75.62000274658203,74.06999969482422,75.5999984741211,74.36749267578125,4700900
62,2022-07-22,76.05999755859375,76.44999694824219,74.72000122070312,75.05999755859375,73.8363037109375,5403700
63,2022-07-25,75.26000213623047,75.47000122070312,74.76000213623047,75.37000274658203,74.14125061035156,3864900
64,2022-07-26,74.9800033569336,75.30000305175781,74.56999969482422,74.86000061035156,73.63956451416016,3851900
65,2022-07-27,74.33000183105469,76.05999755859375,73.97000122070312,75.76000213623047,74.52488708496094,5851600
66,2022-07-28,76.12000274658203,77.18000030517578,75.94999694824219,77.0999984741211,75.8430404663086,5916000
67,2022-07-29,77.6500015258789,78.33999633789062,77.3499984741211,78.12999725341797,76.85625457763672,4629000
68,2022-08-01,77.76000213623047,77.81999969482422,76.94000244140625,77.5,76.23651885986328,5205800
69,2022-08-02,77.11000061035156,77.79000091552734,76.27999877929688,76.70999908447266,75.45939636230469,5683700
70,2022-08-03,77.12999725341797,77.31999969482422,76.13999938964844,76.79000091552734,75.53809356689453,4798700
71,2022-08-04,76.91000366210938,77.5,76.44999694824219,76.83999633789062,75.5872802734375,3449400
72,2022-08-05,76.2300033569336,77.44000244140625,76.12000274658203,77.11000061035156,75.8528823852539,2946000
73,2022-08-08,78.05000305175781,78.63999938964844,77.48999786376953,77.54000091552734,76.27586364746094,4707100
74,2022-08-09,77.66999816894531,77.69999694824219,76.88999938964844,77.16000366210938,75.90206909179688,6993600
75,2022-08-10,78.66000366210938,79.80000305175781,78.63999938964844,79.3499984741211,78.05635070800781,4264100
76,2022-08-11,80.08000183105469,80.62999725341797,79.5199966430664,79.62000274658203,78.32196044921875,3064600
77,2022-08-12,79.87000274658203,81.13999938964844,79.72000122070312,81.12000274658203,79.79750061035156,3723600
78,2022-08-15,80.26000213623047,81.19000244140625,79.98999786376953,81.06999969482422,79.7483139038086,3190100
79,2022-08-16,80.83999633789062,81.87000274658203,80.83000183105469,81.5199966430664,80.19098663330078,2605700
80,2022-08-17,80.61000061035156,80.79000091552734,79.97000122070312,80.4000015258789,79.08924865722656,4079800
81,2022-08-18,80.72000122070312,80.8499984741211,80.12999725341797,80.6500015258789,79.33516693115234,2281400
82,2022-08-19,80.20999908447266,80.20999908447266,78.87999725341797,79.16999816894531,77.87928771972656,3317200
83,2022-08-22,77.94000244140625,78.33999633789062,77.62999725341797,77.91000366210938,76.63983917236328,3516000
84,2022-08-23,77.91999816894531,79.06999969482422,77.91999816894531,78.68000030517578,77.39728546142578,4920000
85,2022-08-24,78.58000183105469,79.13999938964844,78.36000061035156,78.8499984741211,77.56450653076172,2889100
86,2022-08-25,79.38999938964844,80.66999816894531,79.38999938964844,80.63999938964844,79.32532501220703,3065400
87,2022-08-26,80.81999969482422,80.88999938964844,78.11000061035156,78.16999816894531,76.89559936523438,4332900
88,2022-08-29,77.30999755859375,78.26000213623047,77.12000274658203,77.62000274658203,76.35456848144531,3599400
89,2022-08-30,77.81999969482422,77.87000274658203,75.9000015258789,76.3499984741211,75.10526275634766,3701300
90,2022-08-31,76.4800033569336,76.4800033569336,75.37999725341797,75.41000366210938,74.18058776855469,5025400
91,2022-09-01,74.5,74.62999725341797,73.51000213623047,74.41999816894531,73.20673370361328,5898000
92,2022-09-02,75.5199966430664,76.11000061035156,74.0199966430664,74.3499984741211,73.13787078857422,7067100
93,2022-09-06,74.77999877929688,75.05000305175781,73.79000091552734,74.12000274658203,72.91162872314453,6275600
94,2022-09-07,73.91999816894531,76.30000305175781,73.75,76.16999816894531,74.9281997680664,6096000
95,2022-09-08,75.41000366210938,76.97000122070312,75.13999938964844,76.91000366210938,75.6561508178711,4398300
96,2022-09-09,77.68000030517578,78.29000091552734,77.47000122070312,78.06999969482422,76.79722595214844,3648300
97,2022-09-12,78.87000274658203,79.18000030517578,78.31999969482422,78.80000305175781,77.51533508300781,4049500
98,2022-09-13,76.79000091552734,77.66000366210938,75.80000305175781,75.98999786376953,74.75112915039062,4702000
99,2022-09-14,75.6500015258789,75.7300033569336,74.33000183105469,75.05999755859375,73.8363037109375,5781200
100,2022-09-15,74.7699966430664,75.55000305175781,73.94000244140625,74.06999969482422,72.86244201660156,5208700
101,2022-09-16,73.06999969482422,73.18000030517578,72.11000061035156,72.9000015258789,71.71151733398438,8132700
102,2022-09-19,71.69999694824219,73.79000091552734,71.61000061035156,73.69000244140625,72.89863586425781,5161700
103,2022-09-20,72.69000244140625,72.69000244140625,71.75,72.29000091552734,71.51366424560547,4774800
104,2022-09-21,72.80999755859375,72.95999908447266,70.68000030517578,70.70999908447266,69.95063018798828,8883700
105,2022-09-22,71.0,71.19999694824219,69.80999755859375,69.86000061035156,69.10975646972656,5876500
106,2022-09-23,68.66000366210938,68.75,67.41000366210938,68.43000030517578,67.69511413574219,7005100
107,2022-09-26,67.94000244140625,68.80999755859375,66.9800033569336,67.31999969482422,66.59703826904297,7489000
108,2022-09-27,68.18000030517578,68.56999969482422,66.8499984741211,67.47000122070312,66.74542236328125,7078900
109,2022-09-28,67.83000183105469,69.52999877929688,67.56999969482422,69.20999908447266,68.46673583984375,6753900
110,2022-09-29,68.55000305175781,68.55000305175781,67.19999694824219,68.19000244140625,67.45769500732422,5727300
111,2022-09-30,68.13999938964844,69.2699966430664,67.80000305175781,68.01000213623047,67.27962493896484,5410400
112,2022-10-03,69.0999984741211,70.73999786376953,68.70999908447266,70.22000122070312,69.46588897705078,9929000
113,2022-10-04,71.62999725341797,72.87999725341797,71.51000213623047,72.80000305175781,72.01818084716797,15125100
114,2022-10-05,71.77999877929688,72.56999969482422,71.16999816894531,71.9800033569336,71.20699310302734,9214900
115,2022-10-06,71.41999816894531,72.18000030517578,71.04000091552734,71.22000122070312,70.45515441894531,11976800
116,2022-10-07,70.62999725341797,70.77999877929688,69.01000213623047,69.45999908447266,68.71405029296875,5091900
117,2022-10-10,69.7300033569336,70.0199966430664,69.1500015258789,69.61000061035156,68.86244201660156,5195600
118,2022-10-11,69.02999877929688,70.19999694824219,68.58000183105469,69.06999969482422,68.32823944091797,6959400
119,2022-10-12,69.08999633789062,69.16000366210938,68.51000213623047,68.55000305175781,67.81382751464844,8014600
120,2022-10-13,67.20999908447266,70.87999725341797,66.86000061035156,70.55999755859375,69.80223846435547,9723200
121,2022-10-14,71.0199966430664,71.16999816894531,68.05999755859375,68.18000030517578,67.44779968261719,8297600
122,2022-10-17,69.55999755859375,70.3499984741211,69.47000122070312,69.87999725341797,69.1295394897461,5735700
123,2022-10-18,71.55999755859375,72.0,70.45999908447266,71.25,70.48483276367188,7979400
124,2022-10-19,70.7300033569336,71.31999969482422,69.9800033569336,70.41000366210938,69.65385437011719,4345100
125,2022-10-20,70.51000213623047,71.77999877929688,69.7300033569336,69.9000015258789,69.14933013916016,5708300
126,2022-10-21,69.7699966430664,72.41999816894531,69.69999694824219,72.31999969482422,71.5433349609375,8340300
