,Date,Open,High,Low,Close,Adj Close,Volume
0,2023-01-23,91.13999938964844,91.58999633789062,90.30999755859375,90.5999984741211,89.66421508789062,14652500
1,2023-01-24,90.30000305175781,90.45999908447266,88.45999908447266,90.25,89.31783294677734,15377600
2,2023-01-25,89.80999755859375,90.26000213623047,88.37999725341797,90.26000213623047,89.3277359008789,13430600
3,2023-01-26,91.72000122070312,93.1500015258789,90.5999984741211,93.11000061035156,92.1482925415039,18331500
4,2023-01-27,92.61000061035156,93.06999969482422,91.08000183105469,91.2300033569336,90.28771209716797,17420500
5,2023-01-30,90.56999969482422,90.69999694824219,89.0199966430664,89.13999938964844,88.21929931640625,13762500
6,2023-01-31,88.83999633789062,90.06999969482422,87.93000030517578,89.93000030517578,89.00113677978516,13924100
7,2023-02-01,89.51000213623047,89.88999938964844,87.0,88.16000366210938,87.24942779541016,23483600
8,2023-02-02,87.81999969482422,87.98999786376953,85.19999694824219,86.1500015258789,85.26018524169922,24901500
9,2023-02-03,86.51000213623047,87.91000366210938,85.87000274658203,85.95999908447266,85.0721435546875,22727400
10,2023-02-06,86.04000091552734,86.69000244140625,84.5199966430664,85.56999969482422,84.68617248535156,15857200
11,2023-02-07,86.11000061035156,88.4800033569336,85.66000366210938,88.3499984741211,87.43745422363281,20507000
12,2023-02-08,88.27999877929688,88.7300033569336,87.05999755859375,87.55999755859375,86.6556167602539,13483600
13,2023-02-09,87.56999969482422,87.8499984741211,86.75,86.80999755859375,85.91336059570312,16075200
14,2023-02-10,88.25,90.38999938964844,88.16999816894531,90.20999908447266,89.27824401855469,20001600
15,2023-02-13,89.75,90.33000183105469,88.81999969482422,89.9800033569336,89.05062866210938,12372400
16,2023-02-14,89.2699966430664,90.66999816894531,89.0199966430664,90.01000213623047,89.08031463623047,13511300
17,2023-02-15,89.0,89.19000244140625,87.3499984741211,88.4800033569336,87.56611633300781,15969800
18,2023-02-16,88.0,88.76000213623047,87.5199966430664,87.61000061035156,86.7051010131836,12657100
19,2023-02-17,86.25,86.30999755859375,84.12000274658203,84.48999786376953,83.61732482910156,22340200
20,2023-02-21,84.12000274658203,85.04000091552734,83.91000366210938,84.06999969482422,83.20166778564453,16811300
21,2023-02-22,83.83999633789062,84.62999725341797,82.79000091552734,83.51000213623047,82.64745330810547,20135200
22,2023-02-23,84.7699966430664,85.26000213623047,83.69999694824219,84.7699966430664,83.8944320678711,17511700
23,2023-02-24,83.5199966430664,84.77999877929688,83.04000091552734,84.66000366210938,83.78557586669922,18748400
24,2023-02-27,84.83000183105469,85.27999877929688,84.20999908447266,84.91000366210938,84.03298950195312,15338200
25,2023-02-28,85.7699966430664,85.80000305175781,83.62000274658203,83.69000244140625,82.82559204101562,19003800
26,2023-03-01,83.76000213623047,85.7699966430664,83.44999694824219,85.33999633789062,84.45854187011719,18547000
27,2023-03-02,85.19000244140625,86.41000366210938,84.91999816894531,86.08999633789062,85.20079803466797,16399300
28,2023-03-03,85.05999755859375,87.69000244140625,85.0,87.26000213623047,86.35871887207031,25337600
29,2023-03-06,86.77999877929688,87.44000244140625,86.43000030517578,87.30000305175781,86.39830780029297,16949200
30,2023-03-07,86.77999877929688,87.0,85.55999755859375,85.77999877929688,84.89400482177734,18500200
31,2023-03-08,85.4000015258789,86.48999786376953,84.08000183105469,84.9000015258789,84.0230941772461,19699500
32,2023-03-09,85.38999938964844,86.58999633789062,83.68000030517578,83.69999694824219,82.83548736572266,18944100
33,2023-03-10,83.69999694824219,84.87999725341797,82.1500015258789,82.62999725341797,81.77653503417969,28312400
34,2023-03-13,80.5199966430664,82.4000015258789,79.11000061035156,80.94999694824219,80.1138916015625,41663500
35,2023-03-14,80.94000244140625,83.56999969482422,80.30999755859375,81.75,80.90562438964844,30533200
36,2023-03-15,78.75,79.3499984741211,76.23999786376953,77.36000061035156,76.56097412109375,57673500
37,2023-03-16,75.66000366210938,78.4000015258789,75.36000061035156,78.19999694824219,77.39228820800781,44395200
38,2023-03-17,77.75,78.4000015258789,76.33999633789062,76.97000122070312,76.17500305175781,33675800
39,2023-03-20,76.0999984741211,78.19999694824219,76.0999984741211,77.69999694824219,77.69999694824219,26144400
40,2023-03-21,79.30000305175781,80.63999938964844,79.05999755859375,80.38999938964844,80.38999938964844,29856200
41,2023-03-22,80.44000244140625,80.80999755859375,78.62000274658203,78.68000030517578,78.68000030517578,24604700
42,2023-03-23,79.11000061035156,79.80000305175781,76.83999633789062,77.58999633789062,77.58999633789062,24743100
43,2023-03-24,76.05000305175781,78.19000244140625,75.80999755859375,77.88999938964844,77.88999938964844,20649000
44,2023-03-27,78.70999908447266,80.0,78.08000183105469,79.55000305175781,79.55000305175781,20111900
45,2023-03-28,79.0999984741211,81.12999725341797,79.06999969482422,80.77999877929688,80.77999877929688,16298400
46,2023-03-29,81.58000183105469,81.98999786376953,81.05000305175781,81.9000015258789,81.9000015258789,18102300
47,2023-03-30,82.58000183105469,82.69999694824219,81.77999877929688,82.26000213623047,82.26000213623047,13730400
48,2023-03-31,82.47000122070312,82.97000122070312,82.16999816894531,82.83000183105469,82.83000183105469,16146100
49,2023-04-03,86.31999969482422,87.13999938964844,85.87000274658203,86.58000183105469,86.58000183105469,31226100
50,2023-04-04,86.83999633789062,86.94999694824219,84.25,85.01000213623047,85.01000213623047,24681500
51,2023-04-05,85.22000122070312,86.29000091552734,84.51000213623047,86.29000091552734,86.29000091552734,20276100
52,2023-04-06,86.16000366210938,86.25,84.80999755859375,84.9800033569336,84.9800033569336,16689300
53,2023-04-10,85.30000305175781,86.63999938964844,85.30000305175781,85.66000366210938,85.66000366210938,13488600
54,2023-04-11,86.13999938964844,87.01000213623047,85.6500015258789,86.47000122070312,86.47000122070312,12787600
55,2023-04-12,87.06999969482422,87.25,86.2699966430664,86.52999877929688,86.52999877929688,16667200
56,2023-04-13,86.4000015258789,87.29000091552734,86.19000244140625,87.06999969482422,87.06999969482422,15692300
57,2023-04-14,87.19000244140625,87.73999786376953,86.72000122070312,87.2300033569336,87.2300033569336,11775200
58,2023-04-17,86.94000244140625,87.30000305175781,85.9000015258789,86.19999694824219,86.19999694824219,11881000
59,2023-04-18,86.0,86.76000213623047,85.56999969482422,86.54000091552734,86.54000091552734,12246800
60,2023-04-19,85.76000213623047,86.30999755859375,85.29000091552734,86.23999786376953,86.23999786376953,17123100
61,2023-04-20,85.04000091552734,85.5,84.44000244140625,85.4800033569336,85.4800033569336,15198100
62,2023-04-21,85.79000091552734,85.83000183105469,84.5999984741211,84.9800033569336,84.9800033569336,16877100
